ROM file,Host file,Iby file,Package,In/Out,Who,Why
sys\bin\fssendashelper.dll,/epoc32/release/armv5/urel/fssendashelper.dll,core/app/fssendasmtm.iby,app/commonemail,,,
sys\bin\fsservermtm.dll,/epoc32/release/armv5/urel/fsservermtm.dll,core/app/fssendasmtm.iby,app/commonemail,,,
sys\bin\fstokencli.dll,/epoc32/release/armv5/urel/fstokencli.dll,filetokens.iby,os/security,,,
sys\bin\fstokenserver.exe,/epoc32/release/armv5/urel/fstokenserver.exe,filetokens.iby,os/security,,,
sys\bin\fstokenshared.dll,/epoc32/release/armv5/urel/fstokenshared.dll,filetokens.iby,os/security,,,
sys\bin\fsuidatamtm.dll,/epoc32/release/armv5/urel/fsuidatamtm.dll,core/app/fssendasmtm.iby,app/commonemail,,,
sys\bin\fsuimtm.dll,/epoc32/release/armv5/urel/fsuimtm.dll,core/app/fssendasmtm.iby,app/commonemail,,,
sys\bin\ftokenclient.dll,/epoc32/release/armv5/urel/ftokenclient.dll,core/mw/alfred.iby,mw/uiaccelerator,,,
sys\bin\ftpsess.exe,/epoc32/release/armv5/urel/ftp.exe,ftp_e.iby,mw/netprotocols,,,
sys\bin\ftpprot.dll,/epoc32/release/armv5/urel/ftpprot.dll,ftp_e.iby,mw/netprotocols,,,
sys\bin\ftpsess.dll,/epoc32/release/armv5/urel/ftpsess.dll,ftp_e.iby,mw/netprotocols,,,
sys\bin\G711DecoderIntfc.dll,/epoc32/release/armv5/urel/g711decoderintfc.dll,core/os/MmfCustomInterfaces.iby,os/mm,,,
sys\bin\G711DecoderIntfcMsgHdlr.dll,/epoc32/release/armv5/urel/g711decoderintfcmsghdlr.dll,core/os/MmfCustomInterfaces.iby,os/mm,,,
sys\bin\G711DecoderIntfcProxy.dll,/epoc32/release/armv5/urel/g711decoderintfcproxy.dll,core/os/MmfCustomInterfaces.iby,os/mm,,,
sys\bin\G711EncoderIntfc.dll,/epoc32/release/armv5/urel/g711encoderintfc.dll,core/os/MmfCustomInterfaces.iby,os/mm,,,
sys\bin\G711EncoderIntfcMsgHdlr.dll,/epoc32/release/armv5/urel/g711encoderintfcmsghdlr.dll,core/os/MmfCustomInterfaces.iby,os/mm,,,
sys\bin\G711EncoderIntfcProxy.dll,/epoc32/release/armv5/urel/g711encoderintfcproxy.dll,core/os/MmfCustomInterfaces.iby,os/mm,,,
sys\bin\G729DecoderIntfc.dll,/epoc32/release/armv5/urel/g729decoderintfc.dll,core/os/MmfCustomInterfaces.iby,os/mm,,,
sys\bin\G729DecoderIntfcMsgHdlr.dll,/epoc32/release/armv5/urel/g729decoderintfcmsghdlr.dll,core/os/MmfCustomInterfaces.iby,os/mm,,,
sys\bin\G729DecoderIntfcProxy.dll,/epoc32/release/armv5/urel/g729decoderintfcproxy.dll,core/os/MmfCustomInterfaces.iby,os/mm,,,
sys\bin\G729EncoderIntfc.dll,/epoc32/release/armv5/urel/g729encoderintfc.dll,core/os/MmfCustomInterfaces.iby,os/mm,,,
sys\bin\G729EncoderIntfcMsgHdlr.dll,/epoc32/release/armv5/urel/g729encoderintfcmsghdlr.dll,core/os/MmfCustomInterfaces.iby,os/mm,,,
sys\bin\G729EncoderIntfcProxy.dll,/epoc32/release/armv5/urel/g729encoderintfcproxy.dll,core/os/MmfCustomInterfaces.iby,os/mm,,,
Sys\Bin\gamedatarec.dll,/epoc32/release/armv5/urel/gamedatarec.dll,core/mw/gamerecognizer.iby,mw/classicui,,,
sys\bin\ganes.dll,/epoc32/release/armv5/urel/ganes.dll,core/mw/ganes.iby,mw/classicui,,,
sys\bin\gavdp.dll,/epoc32/release/armv5/urel/gavdp.dll,bluetooth.iby,os/bt,,,
Sys\Bin\gb12345.dll,/epoc32/release/armv5/urel/gb12345.dll,charconv_chinese_traditional.iby,os/textandloc,,,
Sys\Bin\gb18030.dll,/epoc32/release/armv5/urel/gb18030.dll,charconv_chinese_simplfied.iby,os/textandloc,,,
sys\bin\gb18030_4byte.dll,/epoc32/release/armv5/urel/gb18030_4byte.dll,charconv_chinese_simplfied.iby,os/textandloc,,,
sys\bin\gb18030_diff_gbk.dll,/epoc32/release/armv5/urel/gb18030_diff_gbk.dll,charconv_chinese_simplfied.iby,os/textandloc,,,
Sys\Bin\gb2312.dll,/epoc32/release/armv5/urel/gb2312.dll,charconv_chinese_simplfied.iby,os/textandloc,,,
sys\bin\gb2312_shared.dll,/epoc32/release/armv5/urel/gb2312_shared.dll,charconv_chinese_simplfied.iby,os/textandloc,,,
sys\bin\gba2.dll,/epoc32/release/armv5/urel/gba2.dll,core/mw/gba.iby,mw/securitysrv,,,
sys\bin\gbaserver2.exe,/epoc32/release/armv5/urel/gbaserver2.exe,core/mw/gba.iby,mw/securitysrv,,,
Sys\Bin\gbauicc2.dll,/epoc32/release/armv5/urel/gbauicc2.dll,core/mw/gba.iby,mw/securitysrv,,,
Sys\Bin\gbk.dll,/epoc32/release/armv5/urel/gbk.dll,charconv_chinese_simplfied.iby,os/textandloc,,,
sys\bin\gbk_shared.dll,/epoc32/release/armv5/urel/gbk_shared.dll,charconv_chinese_simplfied.iby,os/textandloc,,,
sys\bin\Gdi.dll,/epoc32/release/armv5/urel/gdi.dll,gdi.iby,os/graphics,,,
sys\bin\generichid.dll,/epoc32/release/armv5/urel/generichid.dll,core/mw/generichid.iby,mw/shortlinkconn,,,
Sys\Bin\GenericMtmPlugin.dll,/epoc32/release/armv5/urel/genericmtmplugin.dll,core/app/Sendui.iby,app/messaging,,,
sys\bin\genericscprparams.dll,/epoc32/release/armv5/urel/genericscprparams.dll,genericscprparams.iby,os/networkingsrv,,,
sys\bin\geoconverter.dll,/epoc32/release/armv5/urel/geoconverter.dll,core/mw/mds.iby,mw/mds,,,
sys\bin\geotagger.dll,/epoc32/release/armv5/urel/geotagger.dll,core/mw/mds.iby,mw/mds,,,
sys\bin\gesturehelper.dll,/epoc32/release/armv5/urel/gesturehelper.dll,core/mw/gesturehelper.iby,mw/mmuifw,,,
Sys\Bin\GetChannelStatusCmd.dll,/epoc32/release/armv5/urel/getchannelstatuscmd.dll,core/mw/satserver.iby,mw/phonesrv,,,
Sys\Bin\GetInkeyCmd.dll,/epoc32/release/armv5/urel/getinkeycmd.dll,core/mw/satserver.iby,mw/phonesrv,,,
Sys\Bin\GetInputCmd.dll,/epoc32/release/armv5/urel/getinputcmd.dll,core/mw/satserver.iby,mw/phonesrv,,,
sys\bin\GFLM.dll,/epoc32/release/armv5/urel/gflm.dll,core/app/FileManager.iby,app/files,,,
sys\bin\gfp.dll,/epoc32/release/armv5/urel/gfp.dll,bioparsers.iby,mw/messagingmw,,,
sys\bin\gfxtrans.dll,/epoc32/release/armv5/urel/gfxtrans.dll,gfxtranseffect.iby,mw/classicui,,,
sys\bin\gfxtransadapter.dll,/epoc32/release/armv5/urel/gfxtransadapter.dll,gfxtranseffect.iby,mw/uiaccelerator,,,
Sys\Bin\gifcodec.dll,/epoc32/release/armv5/urel/gifcodec.dll,iclcodecs.iby,os/mm,,,
sys\bin\GifScaler.dll,/epoc32/release/armv5/urel/gifscaler.dll,gifscaler.iby,os/mm,,,
sys\bin\glibbackend.dll,/epoc32/release/armv5/urel/glibbackend.dll,core/os/glib.iby,os/ossrv,,,
sys\bin\GlobalAudioSettings.dll,/epoc32/release/armv5/urel/globalaudiosettings.dll,core/os/GlobalAudioSettings.iby,os/mm,,,
Sys\Bin\globalwlanadapter.dll,/epoc32/release/armv5/urel/globalwlanadapter.dll,core/mw/NSmlDMSync.iby,app/devicecontrol,,,
sys\bin\glx.exe,/epoc32/release/armv5/urel/glx.exe,core/app/glxgallery.iby,app/photos,Out,WR,application
sys\bin\glxcloudview.dll,/epoc32/release/armv5/urel/glxcloudview.dll,core/app/glxcloudview.iby,app/photos,,,
sys\bin\glxcollectionmanager.dll,/epoc32/release/armv5/urel/glxcollectionmanager.dll,core/app/glxgallery.iby,app/photos,,,
Sys\Bin\glxcollectionpluginalbums.dll,/epoc32/release/armv5/urel/glxcollectionpluginalbums.dll,core/app/glxgallery.iby,app/photos,,,
Sys\Bin\glxcollectionpluginall.dll,/epoc32/release/armv5/urel/glxcollectionpluginall.dll,core/app/glxgallery.iby,app/photos,,,
Sys\Bin\glxcollectionpluginimageviewer.dll,/epoc32/release/armv5/urel/glxcollectionpluginimageviewer.dll,core/app/glxgallery.iby,app/photos,,,
Sys\Bin\glxcollectionplugintags.dll,/epoc32/release/armv5/urel/glxcollectionplugintags.dll,core/app/tagcollectionplugin.iby,app/photos,,,
sys\bin\glxcommandhandlerbase.dll,/epoc32/release/armv5/urel/glxcommandhandlerbase.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxcommandhandlerdrm.dll,/epoc32/release/armv5/urel/glxcommandhandlerdrm.dll,core/app/glxcommandhandlerdrm.iby,app/photos,,,
sys\bin\glxcommandhandlermarking.dll,/epoc32/release/armv5/urel/glxcommandhandlermarking.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxcommandhandlermoreinfo.dll,/epoc32/release/armv5/urel/glxcommandhandlermoreinfo.dll,core/app/glxcommandhandlermoreinfo.iby,app/photos,,,
sys\bin\glxcommon.dll,/epoc32/release/armv5/urel/glxcommon.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxcommoncommandhandlers.dll,/epoc32/release/armv5/urel/glxcommoncommandhandlers.dll,core/app/glxcommoncommandhandlers.iby,app/photos,,,
sys\bin\glxcommonui.dll,/epoc32/release/armv5/urel/glxcommonui.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxdataprovider.dll,/epoc32/release/armv5/urel/glxdataprovider.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxdatasourcemanager.dll,/epoc32/release/armv5/urel/glxdatasourcemanager.dll,core/app/glxgallery.iby,app/photos,,,
Sys\Bin\glxdatasourcemde.dll,/epoc32/release/armv5/urel/glxdatasourcemde.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxdrmutility.dll,/epoc32/release/armv5/urel/glxdrmutility.dll,core/app/glxdrmutility.iby,app/photos,,,
Sys\Bin\glxfetcher.dll,/epoc32/release/armv5/urel/glxfetcher.dll,core/app/glxfetcher.iby,app/photos,,,
sys\bin\glxfullscreenview.dll,/epoc32/release/armv5/urel/glxfullscreenview.dll,core/app/glxgallery.iby,app/photos,,,
Sys\Bin\glxfullscreenviewplugin.dll,/epoc32/release/armv5/urel/glxfullscreenviewplugin.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxfullscreenviewpluginbase.dll,/epoc32/release/armv5/urel/glxfullscreenviewpluginbase.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxgridview.dll,/epoc32/release/armv5/urel/glxgridview.dll,core/app/glxgallery.iby,app/photos,,,
Sys\Bin\glxgridviewplugin.dll,/epoc32/release/armv5/urel/glxgridviewplugin.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxgridviewpluginbase.dll,/epoc32/release/armv5/urel/glxgridviewpluginbase.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glximageviewermanager.dll,/epoc32/release/armv5/urel/glximageviewermanager.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxivwr.exe,/epoc32/release/armv5/urel/glxivwr.exe,core/app/glxgallery.iby,app/photos,Out,WR,application
sys\bin\glxlayouts.dll,/epoc32/release/armv5/urel/glxlayouts.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxlistview.dll,/epoc32/release/armv5/urel/glxlistview.dll,core/app/glxgallery.iby,app/photos,,,
Sys\Bin\glxlistviewplugin.dll,/epoc32/release/armv5/urel/glxlistviewplugin.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxlistviewpluginbase.dll,/epoc32/release/armv5/urel/glxlistviewpluginbase.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxlogging.dll,/epoc32/release/armv5/urel/glxlogging.dll,core/app/glxlogging.iby,app/photos,,,
sys\bin\glxmedialists.dll,/epoc32/release/armv5/urel/glxmedialists.dll,core/app/glxgallery.iby,app/photos,,,
Sys\Bin\glxmemoryplugin.dll,/epoc32/release/armv5/urel/glxmemoryplugin.dll,core/app/glxmemoryplugin.iby,app/photos,,,
sys\bin\glxmetadatadialog.dll,/epoc32/release/armv5/urel/glxmetadatadialog.dll,core/app/glxgallery.iby,app/photos,,,
Sys\Bin\glxtagsbrowserviewplugin.dll,/epoc32/release/armv5/urel/glxtagsbrowserviewplugin.dll,core/app/tagsbrowserviewplugin.iby,app/photos,,,
sys\bin\glxtexturemanager.dll,/epoc32/release/armv5/urel/glxtexturemanager.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxthumbnailcreator.dll,/epoc32/release/armv5/urel/glxthumbnailcreator.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxtvout.dll,/epoc32/release/armv5/urel/glxtvout.dll,core/app/glxtvout.iby,app/photos,,,
sys\bin\glxuiutilities.dll,/epoc32/release/armv5/urel/glxuiutilities.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxupnpcommandhandler.dll,/epoc32/release/armv5/urel/glxupnpcommandhandler.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxviewbase.dll,/epoc32/release/armv5/urel/glxviewbase.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxvisuallistmanager.dll,/epoc32/release/armv5/urel/glxvisuallistmanager.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\glxzoomview.dll,/epoc32/release/armv5/urel/glxzoomview.dll,core/app/glxgallery.iby,app/photos,,,
sys\bin\GMSModel.dll,/epoc32/release/armv5/urel/gmsmodel.dll,core/app/Gmsbc.iby,app/messaging,,,
sys\bin\goommonitor.dll,/epoc32/release/armv5/urel/goommonitor.dll,core/mw/goommonitor.iby,mw/uiaccelerator,,,
sys\bin\graphicsresource.dll,/epoc32/release/armv5/urel/graphicsresource.dll,graphicsresource.iby,os/graphics,,,
sys\bin\graphicsresourceadapter.dll,/epoc32/release/armv5/urel/graphicsresourceadapter_sw.dll,graphicsresourceadapter_sw.iby,os/graphics,,,
sys\bin\graphicsresourcewrapper.dll,/epoc32/release/armv5/urel/graphicsresourcewrapper.dll,wserv.iby,os/graphics,,,
Sys\bin\grep.exe,/epoc32/release/armv5/urel/grep.exe,zsh.iby,mw/appsupport,,,
sys\bin\Grid.dll,/epoc32/release/armv5/urel/grid.dll,MESON.iby,mw/classicui,,,
Sys\Bin\gsaccessoryplugin.dll,/epoc32/release/armv5/urel/gsaccessoryplugin.dll,core/mw/gsaccsplugin.iby,mw/appsupport,,,
Sys\Bin\GSAdminPlugin.dll,/epoc32/release/armv5/urel/gsadminplugin.dll,core/mw/gsadminplugin.iby,mw/gsprofilesrv,,,
sys\bin\GSApp.exe,/epoc32/release/armv5/urel/gsapp.exe,core/mw/gsapp.iby,mw/gsprofilesrv,,WR,application
Sys\Bin\GSAppsPlugin.dll,/epoc32/release/armv5/urel/gsappsplugin.dll,core/mw/gsappsplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\GSCallBarringPlugin.dll,/epoc32/release/armv5/urel/gscallbarringplugin.dll,core/mw/gscallbarringplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\GSCallDivertPlugin.dll,/epoc32/release/armv5/urel/gscalldivertplugin.dll,core/mw/gscalldivertplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\GSCallPlugin.dll,/epoc32/release/armv5/urel/gscallplugin.dll,core/mw/gscallplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\gscameraplugin.dll,/epoc32/release/armv5/urel/gscameraplugin.dll,core/app/cameraapp.iby,app/camera,,,
Sys\Bin\gsconnsettingsplugin.dll,/epoc32/release/armv5/urel/gsconnsettingsplugin.dll,core/mw/gsconnsettingsplugin.iby,mw/ipconnmgmt,,,
Sys\Bin\GSConPlugin.dll,/epoc32/release/armv5/urel/gsconplugin.dll,core/mw/gsconplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\gsdasplugin.dll,/epoc32/release/armv5/urel/gsdasplugin.dll,core/app/defaultapplicationsettings.iby,app/settingsuis,,,
Sys\Bin\GSDataCallPlugin.dll,/epoc32/release/armv5/urel/gsdatacallplugin.dll,core/mw/gsdatacallplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\gsdevdiagplugin.dll,/epoc32/release/armv5/urel/gsdevdiagplugin.dll,core/app/gsdevdiagplugin.iby,app/devicecontrol,,,
Sys\Bin\GSDeviceManagementPlugin.dll,/epoc32/release/armv5/urel/gsdevicemanagementplugin.dll,core/mw/gsdevicemanagementplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\GSDisplayPlugin.dll,/epoc32/release/armv5/urel/gsdisplayplugin.dll,core/mw/gsdisplayplugin.iby,mw/gsprofilesrv,,,
sys\bin\GSEcomPlugin.dll,/epoc32/release/armv5/urel/gsecomplugin.dll,core/mw/gsapp.iby,mw/gsprofilesrv,,,
Sys\Bin\GSEmailSettingsPluginDll.dll,/epoc32/release/armv5/urel/gsemailsettingsplugindll.dll,core/app/gsemailsettings.iby,app/commonemail,,,
sys\bin\GSFramework.dll,/epoc32/release/armv5/urel/gsframework.dll,core/mw/gsapp.iby,mw/gsprofilesrv,,,
Sys\Bin\GSGenPlugin.dll,/epoc32/release/armv5/urel/gsgenplugin.dll,core/mw/gsgenplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\GSIndicatorPlugin.dll,/epoc32/release/armv5/urel/gsindicatorplugin.dll,core/mw/gsindicatorplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\GSInstallationsPlugin.dll,/epoc32/release/armv5/urel/gsinstallationsplugin.dll,core/mw/gsinstallationsplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\GSLangPlugin.dll,/epoc32/release/armv5/urel/gslangplugin.dll,core/mw/GSLangPlugin.iby,mw/inputmethods,,,
sys\bin\gslauncher.dll,/epoc32/release/armv5/urel/gslauncher.dll,core/mw/gslauncher.iby,mw/gsprofilesrv,,,
sys\bin\GSListBox.dll,/epoc32/release/armv5/urel/gslistbox.dll,core/mw/gslistbox.iby,mw/gsprofilesrv,,,
Sys\Bin\gsm610.dll,/epoc32/release/armv5/urel/gsm610.dll,mmf.iby,os/mm,,,
sys\bin\GSM610CodecCommon.dll,/epoc32/release/armv5/urel/gsm610codeccommon.dll,mmf.iby,os/mm,,,
Sys\Bin\gsm7_turkish_single.dll,/epoc32/release/armv5/urel/gsm7_turkish_single.dll,charconv_gsm7_turkish.iby,os/textandloc,,,
sys\bin\GsmU.dll,/epoc32/release/armv5/urel/gsmu.dll,smsstack.iby,os/cellularsrv,,,
Sys\Bin\GSNetworkPlugin.dll,/epoc32/release/armv5/urel/gsnetworkplugin.dll,core/mw/gsnetworkplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\GSOpticalJoystickPlugin.dll,/epoc32/release/armv5/urel/gsopticaljoystickplugin.dll,core/mw/gsopticaljoystickplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\GSPDataAccessPointPlugin.dll,/epoc32/release/armv5/urel/gspdataaccesspointplugin.dll,core/mw/gspdataaccesspointplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\GSPDataConnectionPlugin.dll,/epoc32/release/armv5/urel/gspdataconnectionplugin.dll,core/mw/gspdataconnectionplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\GSPDataHSDPAPlugin.dll,/epoc32/release/armv5/urel/gspdatahsdpaplugin.dll,core/mw/gspdatahsdpaplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\GSPDataPlugin.dll,/epoc32/release/armv5/urel/gspdataplugin.dll,core/mw/gspdataplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\gspeninputplugin.dll,/epoc32/release/armv5/urel/gspeninputplugin.dll,core/mw/peninputarc.iby,mw/inputmethods,,,
Sys\Bin\GSPowerSavingQueryPlugin.dll,/epoc32/release/armv5/urel/gspowersavingqueryplugin.dll,core/mw/gspowersavingqueryplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\GSProfilesPlugin.dll,/epoc32/release/armv5/urel/gsprofilesplugin.dll,core/app/profile.iby,app/profile,,,
Sys\Bin\GSRFSPlugin.dll,/epoc32/release/armv5/urel/gsrfsplugin.dll,core/mw/rfs.iby,mw/appsupport,,,
Sys\Bin\GSSecurityPlugin.dll,/epoc32/release/armv5/urel/gssecurityplugin.dll,core/mw/gssecurityplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\gssensorplugin.dll,/epoc32/release/armv5/urel/gssensorplugin.dll,core/mw/gssensorplugin.iby,mw/appsupport,,,
sys\bin\GSServerEngine.dll,/epoc32/release/armv5/urel/gsserverengine.dll,core/mw/GSServerEngine.iby,mw/appsupport,,,
Sys\Bin\GSSimSecPlugin.dll,/epoc32/release/armv5/urel/gssimsecplugin.dll,core/mw/gssimsecplugin.iby,mw/securitysrv,,,
Sys\Bin\GSSIPSettingsPlugin.dll,/epoc32/release/armv5/urel/gssipsettingsplugin.dll,core/mw/gssipsettingsplugin.iby,mw/ipappprotocols,,,
Sys\Bin\GSSynchronisationPlugin.dll,/epoc32/release/armv5/urel/gssynchronisationplugin.dll,core/mw/gssynchronisationplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\GSTelPlugin.dll,/epoc32/release/armv5/urel/gstelplugin.dll,core/mw/gstelplugin.iby,mw/gsprofilesrv,,,
Sys\Bin\gsvideoplugin.dll,/epoc32/release/armv5/urel/gsvideoplugin.dll,core/app/gsvideoplugin.iby,app/videoplayer,,,
Sys\Bin\gsvmbxplugin.dll,/epoc32/release/armv5/urel/gsvmbxplugin.dll,core/app/gsvmbxplugin.iby,app/phone,,,
Sys\Bin\GSVoiceRecorderPlugin.dll,/epoc32/release/armv5/urel/gsvoicerecorderplugin.dll,core/app/Voicerecorder.iby,app/voicerec,,,
Sys\Bin\GSXDMPlugin.dll,/epoc32/release/armv5/urel/gsxdmplugin.dll,core/mw/gsxdmplugin.iby,mw/legacypresence,,,
sys\bin\gtcnotifdlg.dll,/epoc32/release/armv5/urel/gtcnotifdlg.dll,core/mw/WlanEapSettingsUi.iby,mw/accesssec,,,
sys\bin\halsettings.exe,/epoc32/release/armv5/urel/halsettings.exe,sysagent.iby,os/ossrv,,,
Sys\Bin\hapticsconnplugin.dll,/epoc32/release/armv5/urel/hapticsconnplugin.dll,core/mw/hapticsconnplugin.iby,mw/remoteconn,,,
Sys\Bin\harvesteraudioplugin.dll,/epoc32/release/armv5/urel/harvesteraudioplugin.dll,core/mw/mds.iby,mw/mds,,,
sys\bin\HarvesterClient.dll,/epoc32/release/armv5/urel/harvesterclient.dll,core/mw/mds.iby,mw/mds,,,
sys\bin\harvestercommon.dll,/epoc32/release/armv5/urel/harvestercommon.dll,core/mw/mds.iby,mw/mds,,,
sys\bin\harvesterdata.dll,/epoc32/release/armv5/urel/harvesterdata.dll,core/mw/mds.iby,mw/mds,,,
Sys\Bin\HarvesterImagePlugin.dll,/epoc32/release/armv5/urel/harvesterimageplugin.dll,core/mw/mds.iby,mw/mds,,,
Sys\Bin\HarvesterMessagePlugin.dll,/epoc32/release/armv5/urel/harvestermessageplugin.dll,core/mw/mds.iby,mw/mds,,,
Sys\Bin\harvesteromadrmplugin.dll,/epoc32/release/armv5/urel/harvesteromadrmplugin.dll,core/mw/mds.iby,mw/mds,,,
sys\bin\HarvesterPluginInterface.dll,/epoc32/release/armv5/urel/harvesterplugininterface.dll,core/mw/mds.iby,mw/mds,,,
Sys\Bin\harvesterrtpplugin.dll,/epoc32/release/armv5/urel/harvesterrtpplugin.dll,core/mw/mds.iby,mw/mds,,,
sys\bin\HarvesterServer.exe,/epoc32/release/armv5/urel/harvesterserver.exe,core/mw/mds.iby,mw/mds,,,
Sys\Bin\HarvesterVideoPlugin.dll,/epoc32/release/armv5/urel/harvestervideoplugin.dll,core/mw/mds.iby,mw/mds,,,
Sys\Bin\harvesterwmvplugin.dll,/epoc32/release/armv5/urel/harvesterwmvplugin.dll,core/mw/mds.iby,mw/mds,,,
sys\bin\hash.dll,/epoc32/release/armv5/urel/hash.dll,hash.iby,os/security,,,
sys\bin\hcicmdq.dll,/epoc32/release/armv5/urel/hcicmdq.dll,hci_framework.iby,os/bt,,,
sys\bin\hciframelogger.dll,/epoc32/release/armv5/urel/hciframelogger.dll,btsnoophcilogger.iby,os/bt,,,
sys\bin\hciproxy.dll,/epoc32/release/armv5/urel/hciproxy.dll,hciproxy.iby,os/bt,,,
sys\bin\hciserverclient.dll,/epoc32/release/armv5/urel/hciserverclient.dll,bluetooth.iby,os/bt,,,
sys\bin\hcishared.dll,/epoc32/release/armv5/urel/hcishared.dll,bluetooth.iby,os/bt,,,
sys\bin\hciutil.dll,/epoc32/release/armv5/urel/hciutil.dll,hci_framework.iby,os/bt,,,
sys\bin\hctl_base.dll,/epoc32/release/armv5/urel/hctl_base.dll,hci_framework.iby,os/bt,,,
Sys\Bin\hctl_bcsp.dll,/epoc32/release/armv5/urel/hctl_bcsp.dll,hctl_bcsp.iby,os/bt,,,
Sys\Bin\hctl_ti.dll,/epoc32/release/armv5/urel/hctl_ti.dll,hctl_ti.iby,os/bt,,,
Sys\Bin\hctl_uart_original.dll,/epoc32/release/armv5/urel/hctl_uart_original.dll,hctl_uart_original.iby,os/bt,,,
sys\bin\HeadsetStatus.dll,/epoc32/release/armv5/urel/headsetstatus.dll,core/os/HeadsetStatus.iby,os/devicesrv,,,
sys\bin\HelpEngine.dll,/epoc32/release/armv5/urel/helpengine.dll,core/app/Cshelp.iby,app/helps,,,
Sys\Bin\hidheadset.dll,/epoc32/release/armv5/urel/hidheadset.dll,core/mw/hidheadset.iby,mw/shortlinkconn,,,
Sys\Bin\hidkeyboard.dll,/epoc32/release/armv5/urel/hidkeyboard.dll,core/mw/btkeyboard.iby,mw/btservices,,,
Sys\Bin\hidmouse.dll,/epoc32/release/armv5/urel/hidmouse.dll,core/mw/btkeyboard.iby,mw/btservices,,,
Sys\Bin\hidremconbearer.dll,/epoc32/release/armv5/urel/hidremconbearer.dll,core/mw/hidheadset.iby,mw/shortlinkconn,,,
sys\bin\hitchcock.dll,/epoc32/release/armv5/urel/hitchcock.dll,core/mw/alfred.iby,mw/uiaccelerator,,,
sys\bin\hlplch.dll,/epoc32/release/armv5/urel/hlplch.dll,hlpmodel.iby,app/helps,,,
